client,client_tier,team,task_type,seniority,task_complexity_score,brief_quality_score,deadline_pressure,scope_change_flag,pricing_model,created_at,delivered_at,sla_days,sla_breach,hours_spent,billable_hours,ai_usage_pct,ai_assisted,revisions,errors,rework_hours,outcome_score,revenue,cost,profit,updated_at,task_status,workflow_stage,legacy_ai_flag,content_version,rework_ratio,cost_ratio,efficiency,delivery_time,ai_complexity,error_rate,revisions_rate,ai_group,profit_margin,profit_per_hour,revenue_per_hour,is_loss,sla_ratio,outcome_norm,rework_norm,quality_index,sla_ratio_norm,speed_index,ai_usage_pct_sq
Client_B,low,media,ad,mid,2,4.0,low,0,hourly,2026-03-27,2026-04-01 00:00:00.000000,7.0,0,12.92,0.0,0.0,False,1,2,0.98,63.94,1200.54,700.16,500.38,2026-04-02,archived,client_review,true,v1,0.07050359712230216,0.5832042247655221,0.0,5,0.24,0.15479876160990713,0.07739938080495357,0-15%,0.4167957752344778,38.72910216718266,92.92105263157895,0,0.7142857142857143,0.6037362637362637,0.07066560955666544,0.5330706541795982,0.14285714285714285,0.8571428571428572,0.0
Client_C,low,media,article,senior,1,4.0,medium,0,fixed,2025-08-29,2025-09-02 00:00:00.000000,7.0,0,6.03,3.07,0.0,False,2,0,0.76,69.77,557.98,360.6,197.38,2025-09-01,in_progress,briefing,false,final,0.11192930780559647,0.6462597225707015,0.5091210613598672,4,0.11,0.0,0.33167495854063017,0-15%,0.35374027742929853,32.73300165837479,92.53399668325041,0,0.5714285714285714,0.6678021978021977,0.1121865136840813,0.5556156841181165,0.11428571428571428,0.8857142857142857,0.0
Client_A,mid,design,design,senior,4,3.0,high,0,fixed,2026-01-03,2026-01-09 00:00:00.000000,10.0,0,8.55,8.55,0.3,True,4,0,2.78,76.06,1187.31,499.65,687.66,2026-01-09,draft,execution,true,v2,0.24536628420123563,0.4208252267731258,1.0,6,1.2,0.0,0.4678362573099415,15-30%,0.5791747732268742,80.42807017543859,138.86666666666665,0,0.6,0.7369230769230769,0.24593011910663992,0.490992957816437,0.12,0.88,0.09
Client_E,mid,design,article,senior,3,4.0,medium,0,value_based,2025-11-29,2025-12-03 00:00:00.000000,2.0,1,12.75,10.19,0.62,True,4,0,1.24,92.16,1370.92,908.85,462.0700000000001,2025-12-06,draft,finalized,false,v4,0.08863473909935668,0.6629489685758468,0.7992156862745098,4,1.8599999999999999,0.0,0.3137254901960784,50-75%,0.33705103142415316,36.2407843137255,107.52313725490197,0,2.0,0.9138461538461539,0.08883841565540149,0.8250077381907523,0.4,0.6,0.3844
Client_D,mid,seo,ad,mid,2,3.0,medium,0,fixed,2026-01-17,2026-01-23 00:00:00.000000,2.0,1,9.97,9.84,0.21,True,4,0,0.86,81.5,628.42,886.05,-257.63,2026-01-19,draft,finalized,false,final,0.07940904893813482,1.4099646733076605,0.9869608826479438,6,0.42,0.0,0.40120361083249745,15-30%,-0.4099646733076605,-25.84052156469408,63.03109327983951,1,3.0,0.7967032967032966,0.07959152549045347,0.7171117712128432,0.6,0.4,0.04409999999999999
Client_E,high,design,ticket,senior,3,1.0,low,0,hourly,2026-03-03,2026-03-09 00:00:00.000000,5.0,1,4.93,2.55,0.18,True,4,0,2.73,68.52,295.12,285.83,9.29000000000002,2026-03-06,in_progress,execution,unknown,v2,0.3563968668407311,0.9685212794795337,0.5172413793103449,6,0.54,0.0,0.8113590263691685,15-30%,0.03147872052046632,1.8843813387423978,59.862068965517246,0,1.2,0.654065934065934,0.35721584241578086,0.2968500916501532,0.24,0.76,0.0324
Client_H,low,content,design,mid,4,4.0,low,0,value_based,2026-04-17,2026-04-20 00:00:00.000000,10.0,0,22.5,17.22,0.41,True,3,2,1.8,67.82,1170.38,1389.01,-218.62999999999988,2026-04-25,delivered,finalized,unknown,v1,0.07407407407407407,1.1868025769408226,0.7653333333333333,3,1.64,0.08888888888888889,0.13333333333333333,30-50%,-0.18680257694082253,-9.716888888888883,52.01688888888889,1,0.3,0.6463736263736263,0.07424429121977699,0.5721293351538492,0.06,0.94,0.16809999999999997
Client_C,mid,content,release,junior,4,1.0,low,0,fixed,2025-09-21,2025-09-26 00:00:00.000000,2.0,1,18.37,11.07,0.36,True,4,2,0.0,54.52,2190.15,786.59,1403.56,2025-09-29,draft,execution,true,v2,0.0,0.3591489167408625,0.6026129559063691,5,1.44,0.10887316276537833,0.21774632553075665,30-50%,0.6408510832591374,76.4050081654872,119.22427871529668,0,2.5,0.5002197802197803,0.0,0.5002197802197803,0.5,0.5,0.1296
Client_C,low,media,development,mid,3,4.0,medium,0,hourly,2025-12-27,2025-12-30 00:00:00.000000,3.0,0,11.89,7.91,0.32,True,2,2,0.89,73.89,873.17,658.04,215.13,2025-12-30,review,execution,true,v1,0.06964006259780907,0.7536218605769781,0.6652649285113541,3,0.96,0.16820857863751051,0.16820857863751051,30-50%,0.24637813942302186,18.093355761143815,73.43734230445752,0,1.0,0.713076923076923,0.06980009068901569,0.6432768323879073,0.2,0.8,0.1024
Client_E,high,seo,ad,senior,2,5.0,high,1,hourly,2026-02-08,2026-02-12 00:00:00.000000,2.0,1,4.42,3.7,0.48,True,1,0,0.92,73.59,348.58,427.84,-79.25999999999999,2026-02-11,in_progress,client_review,false,v1,0.17228464419475656,1.2273796545986575,0.8371040723981901,4,0.96,0.0,0.22624434389140272,30-50%,-0.2273796545986574,-17.932126696832576,78.86425339366515,1,2.0,0.7097802197802198,0.17268054249993078,0.537099677280289,0.4,0.6,0.2304
Client_D,mid,seo,report,mid,3,3.0,high,0,hourly,2026-05-08,2026-05-15 00:00:00.000000,10.0,0,13.36,9.74,0.22,True,5,1,0.0,82.94,1300.54,1065.6,234.94000000000003,2026-05-09,delivered,execution,unknown,v1,0.0,0.8193519614929182,0.7290419161676647,7,0.66,0.07485029940119761,0.37425149700598803,15-30%,0.1806480385070817,17.58532934131737,97.34580838323353,0,0.7,0.8125274725274725,0.0,0.8125274725274725,0.13999999999999999,0.86,0.0484
Client_C,mid,design,design,mid,4,1.0,medium,0,hourly,2025-10-26,2025-10-29 00:00:00.000000,3.0,0,20.79,12.49,0.54,True,5,1,6.1,61.14,1278.12,1303.9,-25.7800000000002,2025-10-30,delivered,briefing,true,v3,0.22685013015991073,1.020170250054768,0.6007696007696008,3,2.16,0.0481000481000481,0.24050024050024052,50-75%,-0.020170250054768097,-1.2400192400192498,61.477633477633475,1,1.0,0.572967032967033,0.22737141621229584,0.34559561675473716,0.2,0.8,0.2916
Client_E,low,media,development,junior,3,3.0,low,0,fixed,2025-10-27,2025-10-29 00:00:00.000000,2.0,0,12.27,6.7,0.0,False,2,0,1.5,65.43,1269.25,492.29,776.96,2025-10-27,review,client_review,true,v3,0.10893246187363835,0.3878589718337601,0.5460472697636513,2,0.21000000000000002,0.0,0.16299918500407498,0-15%,0.6121410281662399,63.321923390383056,103.44335778321108,0,1.0,0.6201098901098901,0.10918278120555441,0.5109271089043357,0.2,0.8,0.0
Client_B,high,design,report,senior,2,4.0,medium,1,hourly,2026-04-26,2026-04-30 00:00:00.000000,5.0,0,12.82,8.06,0.24,True,2,4,1.87,69.41,880.0,813.46,66.53999999999996,2026-05-02,review,client_review,false,v3,0.12729748127978216,0.9243863636363637,0.6287051482059283,4,0.48,0.31201248049922,0.15600624024961,15-30%,0.07561363636363633,5.190327613104521,68.64274570982839,0,0.8,0.6638461538461539,0.12759000216768346,0.5362561516784704,0.16,0.84,0.0576
Client_A,high,seo,report,mid,3,3.0,low,1,fixed,2026-05-11,2026-05-18 00:00:00.000000,5.0,1,15.54,14.77,0.0,False,4,1,1.51,64.27,495.69,1362.71,-867.02,2026-05-14,review,briefing,false,v3,0.08856304985337243,2.749117391918336,0.9504504504504505,7,0.27,0.06435006435006435,0.2574002574002574,0-15%,-1.749117391918336,-55.792792792792795,31.897683397683398,1,1.4,0.6073626373626373,0.08876656167244305,0.5185960756901943,0.27999999999999997,0.72,0.0
Client_B,mid,media,report,mid,4,3.0,medium,0,hourly,2026-02-03,2026-02-05 00:00:00.000000,3.0,0,17.6,12.72,0.47,True,3,0,1.2,71.62,1142.69,826.64,316.05000000000007,2026-02-11,in_progress,briefing,false,v3,0.06382978723404255,0.7234157995606857,0.7227272727272727,2,1.88,0.0,0.17045454545454544,30-50%,0.2765842004393143,17.957386363636367,64.92556818181818,0,0.6666666666666666,0.6881318681318682,0.06397646371065889,0.6241554044212093,0.13333333333333333,0.8666666666666667,0.22089999999999999
Client_G,low,content,release,mid,1,4.0,medium,0,hourly,2026-02-12,2026-02-17 00:00:00.000000,7.0,0,11.94,7.71,0.39,True,2,0,1.18,67.41,668.39,742.53,-74.13999999999999,2026-02-18,archived,qa,false,final,0.0899390243902439,1.1109232633642034,0.6457286432160805,5,0.39,0.0,0.16750418760469013,30-50%,-0.11092326336420352,-6.209380234505862,55.97906197654942,1,0.7142857142857143,0.6418681318681319,0.09014569810450057,0.5517224337636313,0.14285714285714285,0.8571428571428572,0.1521
Client_H,high,content,ad,mid,4,2.0,medium,0,hourly,2026-01-25,2026-01-30 00:00:00.000000,5.0,0,8.03,8.03,0.61,True,5,1,2.58,57.32,886.68,416.11,470.57,2026-01-30,in_progress,briefing,true,v2,0.24316682375117815,0.46928993548969195,1.0,5,2.44,0.12453300124533002,0.6226650062266501,50-75%,0.5307100645103081,58.60149439601495,110.42092154420922,0,1.0,0.530989010989011,0.24372560444720387,0.2872634065418071,0.2,0.8,0.3721
Client_C,mid,seo,design,mid,5,4.0,medium,0,hourly,2025-09-28,2025-10-02 00:00:00.000000,5.0,0,31.26,19.49,0.39,True,1,0,1.44,69.41,1764.0,1700.3,63.700000000000045,2025-10-01,review,briefing,false,v2,0.04403669724770642,0.9638888888888889,0.6234804862444017,4,1.9500000000000002,0.0,0.03198976327575176,30-50%,0.036111111111111135,2.0377479206653883,56.4299424184261,0,0.8,0.6638461538461539,0.04413789056001421,0.6197082632861397,0.16,0.84,0.1521
Client_G,mid,design,ad,junior,1,5.0,medium,0,fixed,2025-09-05,2025-09-10 00:00:00.000000,5.0,0,6.13,4.22,0.69,True,4,0,0.93,75.75,536.52,262.82,273.7,2025-09-14,review,execution,false,v3,0.13172804532577906,0.48986058301647656,0.6884176182707993,5,0.69,0.0,0.6525285481239804,50-75%,0.5101394169835235,44.64926590538336,87.5236541598695,0,1.0,0.7335164835164835,0.13203074734621817,0.6014857361702652,0.2,0.8,0.4760999999999999
Client_E,mid,seo,article,junior,3,2.0,medium,1,hourly,2026-04-10,2026-04-15 00:00:00.000000,7.0,0,11.6,8.1,0.2,True,2,0,3.25,75.57,999.49,812.99,186.5,2026-04-19,in_progress,qa,false,final,0.21885521885521886,0.813404836466598,0.6982758620689655,5,0.6000000000000001,0.0,0.1724137931034483,15-30%,0.18659516353340203,16.07758620689655,86.16293103448277,0,0.7142857142857143,0.7315384615384615,0.21935813314934113,0.5121803283891203,0.14285714285714285,0.8571428571428572,0.04000000000000001
Client_H,mid,media,release,mid,4,4.0,high,0,hourly,2026-04-13,2026-04-18 00:00:00.000000,5.0,0,16.22,13.35,0.16,True,5,1,1.09,63.82,1156.69,997.4,159.29000000000008,2026-04-19,review,finalized,false,v1,0.06296938186019643,0.8622880806439063,0.8230579531442663,5,0.64,0.06165228113440198,0.3082614056720099,15-30%,0.13771191935609375,9.820591861898896,71.31257706535142,0,1.0,0.6024175824175825,0.06311408118422986,0.5393035012333526,0.2,0.8,0.0256
Client_E,mid,seo,design,junior,5,3.0,high,0,hourly,2025-07-25,2025-07-30 00:00:00.000000,2.0,1,22.66,12.9,0.88,True,5,3,6.77,41.59,1341.79,1197.34,144.45000000000005,2025-07-31,delivered,briefing,true,v2,0.23003737682636763,0.8923452999351612,0.5692850838481907,5,4.4,0.1323918799646955,0.22065313327449249,75-100%,0.10765470006483879,6.37466902030009,59.21403353927626,0,2.5,0.35813186813186815,0.23056598695316063,0.1275658811787075,0.5,0.5,0.7744
Client_D,low,design,ticket,senior,5,2.0,high,0,fixed,2025-09-09,2025-09-10 00:00:00.000000,3.0,0,8.47,7.45,0.74,True,7,0,3.67,75.11,836.48,478.57,357.91,2025-09-09,blocked,qa,false,v1,0.30230642504118616,0.5721236610558531,0.8795749704840613,1,3.7,0.0,0.8264462809917354,50-75%,0.4278763389441469,42.256198347107436,98.75796930342385,0,0.3333333333333333,0.7264835164835165,0.30300110448796136,0.42348241199555514,0.06666666666666667,0.9333333333333333,0.5476
Client_C,mid,content,article,mid,1,4.0,high,1,hourly,2026-01-02,2026-01-06 00:00:00.000000,2.0,1,15.92,13.79,0.55,True,0,0,2.22,81.87,1545.96,1017.68,528.2800000000001,2026-01-04,delivered,briefing,unknown,final,0.12238147739801544,0.6582835260938187,0.8662060301507537,4,0.55,0.0,0.0,50-75%,0.3417164739061813,33.18341708542714,97.10804020100502,0,2.0,0.8007692307692308,0.122662701645905,0.6781065291233258,0.4,0.6,0.30250000000000005
Client_A,mid,content,article,junior,2,2.0,low,1,fixed,2025-08-15,2025-08-21 00:00:00.000000,7.0,0,7.81,4.53,0.44,True,3,2,3.42,51.53,887.14,432.04,455.1,2025-08-24,delivered,briefing,unknown,v4,0.3045414069456812,0.4870031787541989,0.5800256081946223,6,0.88,0.2560819462227913,0.38412291933418696,30-50%,0.5129968212458011,58.271446862996164,113.59026888604353,0,0.8571428571428571,0.4673626373626374,0.30524122222770295,0.16212141513493444,0.17142857142857143,0.8285714285714285,0.1936
Client_H,low,seo,ticket,junior,4,1.0,medium,0,fixed,2026-03-11,2026-03-17 00:00:00.000000,10.0,0,7.28,5.07,0.41,True,4,2,3.59,48.19,918.21,221.7,696.51,2026-03-16,in_progress,execution,false,v2,0.33026678932842685,0.2414480347632894,0.6964285714285714,6,1.64,0.2747252747252747,0.5494505494505494,30-50%,0.7585519652367105,95.67445054945054,126.12774725274726,0,0.6,0.43065934065934064,0.3310257197761262,0.09963362088321442,0.12,0.88,0.16809999999999997
Client_H,mid,seo,design,senior,1,2.0,high,0,fixed,2025-11-03,2025-11-12 00:00:00.000000,10.0,0,9.73,5.93,0.42,True,3,0,1.43,69.41,484.78,623.24,-138.46000000000004,2025-11-07,review,qa,true,v3,0.12813620071684587,1.285614092990635,0.6094552929085303,9,0.42,0.0,0.3083247687564234,30-50%,-0.285614092990635,-14.230215827338133,49.823227132579646,1,0.9,0.6638461538461539,0.12843064892453357,0.5354155049216203,0.18,0.8200000000000001,0.17639999999999997
Client_H,high,seo,ticket,mid,4,4.0,medium,0,hourly,2025-09-30,2025-10-03 00:00:00.000000,10.0,0,5.87,3.14,0.54,True,2,0,2.06,87.33,608.19,360.15,248.04000000000008,2025-10-03,delivered,briefing,true,final,0.2597730138713745,0.5921669215212351,0.534923339011925,3,2.16,0.0,0.34071550255536626,50-75%,0.40783307847876493,42.25553662691654,103.60988074957412,0,0.3,0.8607692307692307,0.26036995445422423,0.6003992763150066,0.06,0.94,0.2916
Client_D,high,design,design,junior,3,3.0,medium,0,hourly,2025-11-19,2025-11-22 00:00:00.000000,5.0,0,26.36,16.98,0.0,False,1,2,1.53,69.92,1746.07,1273.83,472.24,2025-11-23,delivered,qa,false,v3,0.054858372176407315,0.7295411982337477,0.6441578148710168,3,0.33,0.07587253414264036,0.03793626707132018,0-15%,0.27045880176625225,17.915022761760245,66.23937784522003,0,0.6,0.6694505494505495,0.0549844329560593,0.6144661164944902,0.12,0.88,0.0
Client_G,high,media,article,senior,2,3.0,medium,0,hourly,2025-09-12,2025-09-16 00:00:00.000000,3.0,1,11.76,6.57,0.23,True,5,0,2.0,87.88,635.71,1109.68,-473.97,2025-09-13,delivered,execution,true,v3,0.14534883720930233,1.7455758128706487,0.5586734693877551,4,0.46,0.0,0.4251700680272109,15-30%,-0.7455758128706486,-40.30357142857143,54.05697278911565,1,1.3333333333333333,0.8668131868131868,0.1456828388760159,0.7211303479371709,0.26666666666666666,0.7333333333333334,0.0529
Client_H,high,design,report,senior,4,4.0,medium,1,hourly,2025-09-06,2025-09-10 00:00:00.000000,5.0,0,9.05,8.47,0.3,True,5,1,1.8,74.98,970.6,692.77,277.83000000000004,2025-09-11,draft,execution,false,final,0.1658986175115207,0.7137543787348032,0.9359116022099447,4,1.2,0.11049723756906077,0.5524861878453038,15-30%,0.2862456212651968,30.699447513812157,107.24861878453038,0,0.8,0.725054945054945,0.16627984116503047,0.5587751038899146,0.16,0.84,0.09
Client_F,mid,media,design,mid,2,3.0,medium,0,fixed,2026-02-04,2026-02-06 00:00:00.000000,3.0,0,15.11,10.78,0.25,True,0,0,0.76,88.44,735.96,559.8,176.16000000000008,2026-02-07,review,briefing,false,v3,0.047889098928796475,0.7606391651720201,0.7134348113831899,2,0.5,0.0,0.0,15-30%,0.23936083482797987,11.658504301786902,48.70681667769689,0,0.6666666666666666,0.8729670329670329,0.04799914479615073,0.8249678881708822,0.13333333333333333,0.8666666666666667,0.0625
Client_C,mid,content,report,mid,4,2.0,low,0,fixed,2025-10-19,2025-10-24 00:00:00.000000,5.0,0,10.88,9.98,0.58,True,2,0,2.95,90.08,1414.53,652.07,762.4599999999999,2025-10-24,draft,finalized,true,final,0.21330441070137382,0.46097997214622527,0.9172794117647058,5,2.32,0.0,0.1838235294117647,50-75%,0.5390200278537747,70.07904411764704,130.01194852941174,0,1.0,0.890989010989011,0.21379456961877213,0.6771944413702389,0.2,0.8,0.3364
Client_G,mid,design,ad,senior,2,2.0,medium,0,fixed,2026-05-26,2026-05-29 00:00:00.000000,2.0,1,5.41,3.87,0.64,True,1,0,5.39,79.0,740.38,470.66,269.72,2026-05-26,delivered,finalized,true,v2,0.499074074074074,0.6357005861854723,0.7153419593345656,3,1.28,0.0,0.18484288354898337,50-75%,0.36429941381452774,49.855822550831796,136.8539741219963,0,1.5,0.7692307692307693,0.5002209120932475,0.2690098571375218,0.3,0.7,0.4096
Client_A,mid,content,article,senior,1,1.0,low,0,fixed,2025-08-12,2025-08-16 00:00:00.000000,5.0,0,8.36,6.27,0.0,False,6,2,4.71,61.65,476.5,817.66,-341.16,2025-08-21,blocked,client_review,true,final,0.3603672532517215,1.7159706190975865,0.75,4,0.06,0.23923444976076558,0.7177033492822967,0-15%,-0.7159706190975866,-40.808612440191396,56.9976076555024,1,0.8,0.5785714285714285,0.3611953525026412,0.21737607606878734,0.16,0.84,0.0
Client_B,low,seo,development,senior,2,3.0,medium,0,value_based,2026-01-04,2026-01-11 00:00:00.000000,7.0,0,12.32,9.58,0.0,False,2,3,0.67,67.79,2753.75,988.29,1765.46,2026-01-07,in_progress,finalized,true,v2,0.05157813702848345,0.35888878801634133,0.7775974025974026,7,0.14,0.2435064935064935,0.16233766233766234,0-15%,0.6411112119836586,143.30032467532467,223.51866883116884,0,1.0,0.6460439560439561,0.05169666005256989,0.5943472959913862,0.2,0.8,0.0
Client_D,mid,design,article,mid,4,3.0,medium,0,fixed,2025-11-10,2025-11-14 00:00:00.000000,3.0,1,14.7,11.3,0.67,True,2,0,0.0,77.71,1473.16,1004.41,468.7500000000001,2025-11-10,in_progress,finalized,true,final,0.0,0.6818064568682288,0.7687074829931974,4,2.68,0.0,0.1360544217687075,50-75%,0.31819354313177123,31.887755102040824,100.21496598639457,0,1.3333333333333333,0.755054945054945,0.0,0.755054945054945,0.26666666666666666,0.7333333333333334,0.4489000000000001
Client_C,mid,seo,report,junior,2,2.0,high,0,hourly,2025-11-27,2025-12-03 00:00:00.000000,5.0,1,27.04,16.85,0.72,True,0,3,1.8,49.3,1785.52,775.89,1009.63,2025-11-30,review,qa,false,v2,0.06241331484049931,0.4345456785698284,0.6231508875739645,6,1.44,0.11094674556213018,0.0,50-75%,0.5654543214301716,37.338387573964496,66.03254437869823,0,1.2,0.44285714285714284,0.06255673636063042,0.3803004064965124,0.24,0.76,0.5184
Client_H,mid,media,ad,junior,2,5.0,high,0,value_based,2025-09-15,2025-09-18 00:00:00.000000,7.0,0,3.33,2.62,0.48,True,4,0,1.62,75.94,793.28,160.25,633.03,2025-09-17,in_progress,briefing,false,final,0.32727272727272727,0.20200937878176684,0.7867867867867868,3,0.96,0.0,1.2012012012012012,30-50%,0.7979906212182332,190.09909909909908,238.2222222222222,0,0.42857142857142855,0.7356043956043956,0.3280247775710147,0.4075796180333809,0.08571428571428572,0.9142857142857143,0.2304
Client_E,high,media,ticket,senior,4,1.0,medium,0,hourly,2025-10-14,2025-10-20 00:00:00.000000,3.0,1,10.72,5.0,0.19,True,2,0,5.72,69.41,452.08,1121.26,-669.1800000000001,2025-10-19,delivered,qa,true,v3,0.3479318734793187,2.4802247389842504,0.46641791044776115,6,0.76,0.0,0.18656716417910446,15-30%,-1.4802247389842507,-62.42350746268657,42.17164179104477,1,2.0,0.6638461538461539,0.3487313970797554,0.31511475676639844,0.4,0.6,0.0361
Client_C,mid,media,development,mid,2,2.0,high,0,value_based,2026-01-13,2026-01-16 00:00:00.000000,10.0,0,13.74,8.65,0.16,True,3,1,4.22,57.69,1605.34,706.73,898.6099999999999,2026-01-14,in_progress,client_review,false,v3,0.2349665924276169,0.44023695914884076,0.6295487627365357,3,0.32,0.07278020378457059,0.2183406113537118,15-30%,0.5597630408511592,65.40101892285297,116.83697234352256,0,0.3,0.535054945054945,0.2355065295540476,0.2995484155008974,0.06,0.94,0.0256
Client_G,low,design,article,junior,2,4.0,medium,0,hourly,2026-05-21,2026-05-26 00:00:00.000000,5.0,0,10.51,7.23,0.51,True,4,0,1.74,69.03,897.13,366.11,531.02,2026-05-30,in_progress,qa,true,final,0.14204081632653062,0.4080902433315127,0.6879162702188393,5,1.02,0.0,0.3805899143672693,50-75%,0.5919097566684872,50.52521408182683,85.35965746907706,0,1.0,0.6596703296703297,0.14236721638796423,0.5173031132823654,0.2,0.8,0.2601
Client_F,mid,seo,ticket,mid,4,3.0,medium,0,hourly,2025-10-02,2025-10-06 00:00:00.000000,5.0,0,5.54,2.5,0.68,True,4,0,4.22,73.33,272.77,305.9,-33.129999999999995,2025-10-08,in_progress,client_review,true,v3,0.4323770491803279,1.1214576383033326,0.45126353790613716,4,2.72,0.0,0.7220216606498195,50-75%,-0.12145763830333246,-5.980144404332129,49.23646209386281,1,0.8,0.7069230769230769,0.4333706220072434,0.27355245491583347,0.16,0.84,0.4624000000000001
Client_C,mid,design,report,senior,2,2.0,high,0,hourly,2026-02-01,2026-02-09 00:00:00.000000,7.0,1,14.93,11.47,0.23,True,3,1,2.88,60.85,1036.21,1385.42,-349.21000000000004,2026-02-03,in_progress,briefing,false,v1,0.16170690623245368,1.337006977350151,0.7682518419290021,8,0.46,0.06697923643670463,0.20093770931011387,15-30%,-0.33700697735015106,-23.389819156061623,69.4045545880777,1,1.1428571428571428,0.5697802197802198,0.16207849762071475,0.407701722159505,0.22857142857142856,0.7714285714285715,0.0529
Client_E,low,seo,release,junior,4,3.0,medium,0,fixed,2026-04-09,2026-04-15 00:00:00.000000,2.0,1,21.64,10.5,0.17,True,4,2,0.0,65.7,1715.16,953.68,761.4800000000001,2026-04-11,delivered,finalized,false,v3,0.0,0.5560297581566733,0.4852125693160813,6,0.68,0.09242144177449169,0.18484288354898337,15-30%,0.4439702418433266,35.18853974121997,79.25878003696857,0,3.0,0.6230769230769231,0.0,0.6230769230769231,0.6,0.4,0.028900000000000006
Client_H,high,design,design,mid,2,4.0,medium,0,hourly,2026-05-12,2026-05-17 00:00:00.000000,7.0,0,16.97,13.19,0.22,True,2,1,1.4,38.07,1100.54,772.66,327.88,2026-05-16,in_progress,execution,unknown,v2,0.07621121393576484,0.7020735275410253,0.7772539776075428,5,0.44,0.05892751915144373,0.11785503830288746,15-30%,0.2979264724589747,19.32115497937537,64.85209192692987,0,0.7142857142857143,0.31945054945054946,0.0763863420824053,0.24306420736814416,0.14285714285714285,0.8571428571428572,0.0484
Client_T,mid,seo,design,senior,4,3.0,medium,0,fixed,2026-01-17,2026-01-23 00:00:00.000000,3.0,1,31.63,9.67,0.0,False,5,2,1.28,75.72,1605.72,2591.01,-985.2900000000002,2026-01-25,delivered,briefing,true,final,0.03889395320571255,1.6136125850085943,0.3057224154283908,6,0.48,0.06323110970597534,0.15807777426493835,0-15%,-0.6136125850085944,-31.150490041100227,50.765728738539366,1,2.0,0.7331868131868132,0.038983328844659576,0.6942034843421536,0.4,0.6,0.0
Client_O,mid,seo,design,mid,3,3.0,low,0,hourly,2026-05-17,2026-05-23 00:00:00.000000,10.0,0,21.47,6.92,0.29,True,2,0,0.93,84.66,285.17,1146.23,-861.06,2026-05-21,delivered,execution,false,v1,0.04151785714285715,4.019462075253357,0.3223102002794597,6,0.8699999999999999,0.0,0.09315323707498836,15-30%,-3.019462075253357,-40.10526315789474,13.282254308337215,1,0.6,0.8314285714285714,0.041613262333227694,0.7898153090953437,0.12,0.88,0.0841
Client_G,low,design,release,junior,5,2.0,low,0,hourly,2025-08-21,2025-08-24 00:00:00.000000,3.0,0,18.97,13.55,0.71,True,5,0,8.43,59.45,1228.51,608.39,620.12,2025-08-29,review,client_review,true,v2,0.30766423357664235,0.495225924086902,0.7142857142857144,3,3.55,0.0,0.2635740643120717,50-75%,0.504774075913098,32.68950975224038,64.76067474960465,0,1.0,0.5543956043956044,0.3083712249002453,0.2460243794953591,0.2,0.8,0.5041
Client_U,low,content,development,senior,5,3.0,low,0,fixed,2025-10-18,2025-10-23 00:00:00.000000,7.0,0,21.92,17.91,0.35,True,2,0,5.9,79.61,1896.54,1488.3,408.24,2025-10-19,review,client_review,unknown,v1,0.21207764198418405,0.7847448511499889,0.8170620437956204,5,1.75,0.0,0.09124087591240876,30-50%,0.21525514885001107,18.624087591240876,86.52098540145984,0,0.7142857142857143,0.7759340659340659,0.21256498187114442,0.5633690840629215,0.14285714285714285,0.8571428571428572,0.12249999999999998
Client_C,high,media,ad,mid,3,4.0,high,0,hourly,2026-02-10,2026-02-16 00:00:00.000000,2.0,1,5.04,4.48,0.78,True,5,3,3.14,57.73,488.51,357.22,131.28999999999996,2026-02-16,delivered,finalized,false,v1,0.3838630806845966,0.731243986817056,0.888888888888889,6,2.34,0.5952380952380952,0.9920634920634921,75-100%,0.268756013182944,26.049603174603167,96.9265873015873,0,3.0,0.5354945054945055,0.3847451717367173,0.1507493337577882,0.6,0.4,0.6084
Client_E,mid,seo,report,mid,1,3.0,low,0,fixed,2026-04-17,2026-04-24 00:00:00.000000,7.0,0,6.16,4.25,0.0,False,4,1,1.34,61.04,679.25,393.77,285.48,2026-04-19,in_progress,execution,false,final,0.17866666666666667,0.5797129186602871,0.689935064935065,7,0.04,0.16233766233766234,0.6493506493506493,0-15%,0.42028708133971293,46.34415584415584,110.26785714285714,0,1.0,0.5718681318681319,0.1790772304221021,0.3927909014460298,0.2,0.8,0.0
Client_D,high,design,article,junior,3,5.0,high,0,fixed,2026-03-12,2026-03-15 00:00:00.000000,3.0,0,13.39,9.94,0.7,True,5,1,7.38,59.63,1305.98,799.51,506.47,2026-03-19,archived,client_review,false,v3,0.35532017332691385,0.6121916108975635,0.7423450336071694,3,2.0999999999999996,0.07468259895444361,0.37341299477221807,50-75%,0.3878083891024365,37.82449589245706,97.53398058252426,0,1.0,0.5563736263736264,0.3561366747340579,0.2002369516395685,0.2,0.8,0.48999999999999994
Client_A,low,design,design,senior,4,4.0,low,0,value_based,2025-10-15,2025-10-19 00:00:00.000000,3.0,1,16.86,10.55,0.29,True,4,1,2.24,93.97,1595.97,1251.93,344.04,2025-10-17,draft,briefing,true,v3,0.11727748691099477,0.7844320381962068,0.6257413997627521,4,1.16,0.05931198102016608,0.2372479240806643,15-30%,0.2155679618037933,20.405693950177938,94.66014234875445,0,1.3333333333333333,0.9337362637362637,0.11754698253853699,0.8161892811977267,0.26666666666666666,0.7333333333333334,0.0841
